"dbID";"planeID";"ADSHEX";"longitude";"latitude";"altitude";"radarID";"aircraft";"departing";"destination";"dateTime"
1217;"8e27fd2";"A89234";48.2376;-53.6841;37000.0;"T-CYQX1";"B763";"ORD";"AMS";"2016-02-22 14:21:24"
1218;"8e2c203";"C04660";44.3212;-101.5357;37975.0;"T-MLAT2";"A319";"CUN";"YYC";"2016-02-22 14:21:24"
1219;"8e2f1ee";"AB540D";43.158;-114.0632;38000.0;"T-MLAT2";"A319";"DEN";"BOI";"2016-02-22 14:21:24"
1220;"8e2b974";"4BA9C2";36.1703;30.82;40000.0;"F-LCPH2";"A332";"JED";"IST";"2016-02-22 14:21:24"
1221;"8e198f9";"C01729";39.8342;114.3052;38100.0;"F-ZBHH1";"B77L";"YYZ";"HKG";"2016-02-22 14:21:24"
1222;"8e2ef7a";"76D032";6.5617;102.2322;39000.0;"F-WMKC2";"A320";"BKK";"SIN";"2016-02-22 14:21:24"
1223;"8e2fb70";"AA735A";40.6686;-120.0572;38000.0;"F-KLMT2";"B737";"BOI";"OAK";"2016-02-22 14:21:24"
1224;"8e2c44c";"7C6BBD";-6.8067;146.9239;40000.0;"T-EST1";"B788";"OOL";"NRT";"2016-02-22 14:21:24"
1225;"8e2fb78";"A64344";30.3619;-113.1198;38975.0;"F-KDMA2";"A319";"TIJ";"CEN";"2016-02-22 14:21:24"
1226;"8e2dac1";"8852A2";20.3035;115.6285;37000.0;"T-VHST9";"A388";"BKK";"NRT";"2016-02-22 14:21:24"
1227;"8e2bac4";"";14.8325;122.3876;43000.0;"F-RPLL3";"GLF5";"";"";"2016-02-22 14:21:24"
1228;"8e2d311";"AB19DF";41.9466;-94.8515;38484.0;"T-MLAT2";"B738";"SJD";"MSP";"2016-02-22 14:21:24"
1229;"8e2d22a";"C009CE";45.3152;-76.4744;37991.0;"T-MLAT2";"A320";"YYT";"YYZ";"2016-02-22 14:21:24"
1230;"8e30094";"0C2010";-7.8803;-36.7513;39000.0;"T-EST1";"B737";"";"";"2016-02-22 14:21:24"
1231;"8e2bdb0";"AA6914";-12.2649;-68.3665;37975.0;"F-SLCO1";"B772";"EZE";"MIA";"2016-02-22 14:21:24"
1232;"8e2d4ab";"02007A";46.3704;11.9791;37975.0;"T-EDDM4";"B738";"CMN";"SVO";"2016-02-22 14:21:24"
1233;"8e2be44";"040101";24.1609;59.8125;39000.0;"F-OOMS1";"B788";"ADD";"PEK";"2016-02-22 14:21:24"
1234;"8e2c0c1";"A7A585";34.4822;-130.5197;38000.0;"T-FAA1";"B763";"HNL";"SJC";"2016-02-22 14:21:24"
1235;"8e2fc08";"AA9769";37.5629;-83.5674;38999.0;"T-MLAT2";"B737";"MDW";"CHS";"2016-02-22 14:21:24"
1236;"8e2a1d5";"39644B";37.493;4.8875;39975.0;"F-DAAG2";"A332";"LOS";"CDG";"2016-02-22 14:21:24"
1237;"8e2d6c3";"E48275";-16.5562;-40.9467;37000.0;"F-SNTX1";"A320";"GRU";"SSA";"2016-02-22 14:21:24"
1238;"8e2e6af";"76CD89";-5.9728;112.6755;38000.0;"F-WIIS3";"A320";"DPS";"SIN";"2016-02-22 14:21:24"
1239;"8e2a8e3";"780A0D";-4.8934;115.0939;39000.0;"F-WRBB2";"A333";"PER";"HKG";"2016-02-22 14:21:24"
1240;"8e21eae";"780D22";50.8846;96.8948;37000.0;"T-EST1";"A332";"CDG";"PVG";"2016-02-22 14:21:24"
1241;"8e2bdbf";"888091";-21.2703;135.035;40000.0;"F-YTNK1";"A332";"MEL";"SGN";"2016-02-22 14:21:24"
1242;"8e28b5b";"A6A882";36.0058;-112.7813;38000.0;"F-KSJN1";"A319";"IAD";"LAX";"2016-02-22 14:21:24"
1243;"8e2e068";"750205";5.291;113.6176;37000.0;"F-WBGR1";"B738";"KUL";"BKI";"2016-02-22 14:21:24"
1244;"8e2ba4e";"A46368";40.902;-132.9299;39000.0;"T-F5M";"A332";"HNL";"SEA";"2016-02-22 14:21:24"
1245;"8e2d6cf";"78020A";10.047;107.4892;39000.0;"F-VVTS2";"A333";"HKG";"SIN";"2016-02-22 14:21:24"
1246;"8e2fce9";"800549";16.5278;77.6413;38000.0;"F-VOKM1";"A320";"BLR";"DEL";"2016-02-22 14:21:24"
1247;"8e2d7ee";"7609A8";23.7611;59.0262;39000.0;"F-OOMS1";"B772";"JED";"LHE";"2016-02-22 14:21:24"
1248;"8e2a77f";"7C4776";39.9135;-106.4326;40000.0;"F-KLAR1";"B744";"JFK";"LAX";"2016-02-22 14:21:24"
1249;"8e2fc0c";"A5B954";32.3969;-83.3474;39000.0;"T-MLAT2";"B737";"MCO";"MDW";"2016-02-22 14:21:24"
1250;"8e2fc0a";"78046D";27.6953;113.5774;37100.0;"F-ZGHA2";"A333";"SZX";"PEK";"2016-02-22 14:21:24"
1251;"8e27208";"C027D1";55.4076;-12.7483;37000.0;"F-EICB1";"B763";"YYZ";"ZRH";"2016-02-22 14:21:24"
1252;"8e2d70d";"C004EA";41.1032;-95.4689;37000.0;"F-KFET1";"B737";"LAS";"YOW";"2016-02-22 14:21:24"
1253;"8e1cf94";"780A61";49.0567;-127.5863;37000.0;"F-CAL91";"B77W";"HKG";"YVR";"2016-02-22 14:21:24"
1254;"8e1c1fe";"461EAC";59.8179;41.8601;38000.0;"F-UUBI2";"A343";"SIN";"HEL";"2016-02-22 14:21:24"
1255;"8e2f465";"ACDA2C";36.1506;-86.6424;39000.0;"T-MLAT2";"B737";"DAL";"DCA";"2016-02-22 14:21:24"
1256;"8e2e68c";"4BA849";40.2153;33.272;38025.0;"F-LTAD2";"A320";"ISU";"IST";"2016-02-22 14:21:24"
1257;"8e28dd5";"A2CA5F";50.0538;-46.7988;40000.0;"T-F5M";"B788";"IAH";"AMS";"2016-02-22 14:21:24"
1258;"8e2f469";"";30.9786;-78.4737;41000.0;"T-EST1";"H25B";"";"";"2016-02-22 14:21:24"
1259;"8e2d9c3";"7C7AA0";-34.686;140.686;38875.0;"F-YPAD4";"B738";"OOL";"ADL";"2016-02-22 14:21:24"
1260;"8e2c6a8";"";32.8901;-99.1255;43000.0;"T-F5M";"GLF5";"";"";"2016-02-22 14:21:24"
1261;"8e2feea";"AA97B8";36.073;-80.4186;39000.0;"T-MLAT2";"B737";"ATL";"PHL";"2016-02-22 14:21:24"
1262;"8e2e20d";"76CE62";-3.9532;110.3761;37000.0;"F-WIIS3";"A333";"SIN";"BNE";"2016-02-22 14:21:24"
1263;"8e2a94a";"06A048";22.6726;88.0869;37000.0;"F-VGHS2";"A332";"DOH";"CKG";"2016-02-22 14:21:24"
1264;"8e2f26d";"7503E4";3.4889;105.5104;38000.0;"F-WMKD1";"A320";"MYY";"KUL";"2016-02-22 14:21:24"
1265;"8e294f0";"A44591";37.4729;-110.2639;37975.0;"T-MLAT2";"B738";"JFK";"LAS";"2016-02-22 14:21:24"
1266;"8e2e682";"8850B2";4.3243;103.049;39000.0;"F-WMKJ4";"A333";"BKK";"CGK";"2016-02-22 14:21:24"
1267;"8e2d7a8";"7801CC";28.2419;126.1505;37000.0;"F-ROAH1";"B773";"HKG";"CTS";"2016-02-22 14:21:24"
1268;"8e2ddfd";"396440";-10.5335;-46.4638;37000.0;"F-SSQZ1";"A332";"BSB";"CDG";"2016-02-22 14:21:24"
1269;"8e2cd5b";"461F63";54.6537;10.44;37000.0;"F-EDDV1";"A320";"AGP";"HEL";"2016-02-22 14:21:24"
1270;"8e26920";"392F2F";45.1994;4.7115;38000.0;"F-LFBK1";"A343";"COO";"CDG";"2016-02-22 14:21:24"
1271;"8e2d7a0";"AA7F5D";25.0672;-80.0465;37000.0;"F-KTMB2";"B772";"MEX";"MAD";"2016-02-22 14:21:24"
1272;"8e207f0";"8961EF";34.4326;139.2468;39000.0;"T-RJTY52";"A346";"AUH";"NRT";"2016-02-22 14:21:24"
1273;"8e2ecc1";"E8020D";-26.4702;-72.8052;37975.0;"F-SCFA1";"B788";"SCL";"LIM";"2016-02-22 14:21:24"
1274;"8e29b9a";"06A047";22.2924;92.075;39000.0;"F-VGCB1";"A332";"DOH";"HKG";"2016-02-22 14:21:24"
1275;"8e2f263";"A24C73";41.6874;-96.6166;38000.0;"T-MLAT2";"B737";"ORD";"SNA";"2016-02-22 14:21:24"
1276;"8e2c842";"7808E2";24.4455;109.5376;38100.0;"F-ZGZH1";"A333";"PEK";"SYX";"2016-02-22 14:21:24"
1277;"8e2f772";"";33.2496;-114.2328;41000.0;"F-KDVT1";"G280";"";"";"2016-02-22 14:21:24"
1278;"8e2cfb5";"";36.7531;-95.3462;38650.0;"F-KTUL2";"E55P";"";"";"2016-02-22 14:21:24"
1279;"8e2fbc2";"4B844C";37.7704;41.3848;38025.0;"F-LTCS1";"A320";"BGW";"IST";"2016-02-22 14:21:24"
1280;"8e2edac";"A1B573";33.0056;-107.8724;40000.0;"T-MLAT2";"B737";"SAT";"LAS";"2016-02-22 14:21:24"
1281;"8e2f2cd";"AC0B7F";42.7892;-112.6816;39000.0;"F-KPIH2";"B738";"PDX";"DEN";"2016-02-22 14:21:24"
1282;"8e2e8c9";"861E92";25.9525;123.0615;39000.0;"T-RCSS8";"B763";"HKG";"NRT";"2016-02-22 14:21:24"
1283;"8e2edae";"8A03B1";-8.1541;116.2047;38000.0;"F-WRRA1";"A320";"KOE";"SUB";"2016-02-22 14:21:24"
1284;"8e267d7";"405BFD";27.0495;48.1582;39000.0;"F-OERK3";"B772";"LHR";"BOM";"2016-02-22 14:21:24"
1285;"8e2785b";"4BA92C";39.3666;20.3473;41000.0;"F-LATI3";"A332";"LOS";"IST";"2016-02-22 14:21:24"
1286;"8e30941";"01010D";24.4402;35.2189;39000.0;"F-OEYN1";"B738";"CAI";"JED";"2016-02-22 14:21:24"
1287;"8e2b307";"090061";2.8154;1.4954;40975.0;"F-DGAA3";"B737";"RAI";"TMS";"2016-02-22 14:21:24"
1288;"8e2b41f";"8850B4";19.3657;113.2211;40000.0;"T-EST1";"A333";"PUS";"BKK";"2016-02-22 14:21:24"
1289;"8e2e517";"C04814";37.313;-77.726;37000.0;"T-MLAT2";"A319";"NAS";"YUL";"2016-02-22 14:21:24"
1290;"8e2e841";"ABE0BB";38.6574;-100.1215;38000.0;"F-KDDC1";"B738";"MDW";"";"2016-02-22 14:21:24"
1291;"8e2f648";"88045A";17.7447;102.4326;38000.0;"F-VLVT2";"A320";"HAN";"DMK";"2016-02-22 14:21:24"
1292;"8e2f862";"A46E8D";24.3245;-152.5069;38000.0;"F-PHTO1";"A332";"HNL";"JFK";"2016-02-22 14:21:24"
1293;"8e2f861";"A09322";39.5828;-117.9075;37000.0;"F-KFLX1";"E170";"SFO";"SLC";"2016-02-22 14:21:24"
1294;"8e2f311";"E486C2";-16.7268;-43.8892;37025.0;"F-SBMK1";"A320";"GIG";"SLZ";"2016-02-22 14:21:24"
1295;"8e2e518";"0D0682";25.7203;-99.6841;37000.0;"F-MMNL1";"A320";"SAT";"MEX";"2016-02-22 14:21:24"
1296;"8e1bc0a";"780D76";54.2838;9.6791;38000.0;"F-EKAH2";"B788";"XMN";"AMS";"2016-02-22 14:21:24"
1297;"8e2f884";"";43.0045;-78.9578;43000.0;"F-KROC1";"GLEX";"";"";"2016-02-22 14:21:24"
1298;"8e21a0b";"7809DC";48.2197;131.6291;38100.0;"F-UHHH4";"B788";"SEA";"PVG";"2016-02-22 14:21:24"
1299;"8e2b9bb";"";31.5;-103.994;43000.0;"F-KMRF1";"GLF4";"";"";"2016-02-22 14:21:24"
1300;"8e28653";"7C7AB6";-13.2452;119.4688;38000.0;"F-WRRW2";"B738";"MEL";"DPS";"2016-02-22 14:21:24"
1301;"8e2e51d";"A2D580";43.3922;-67.482;37000.0;"T-KBGR2";"A332";"CLT";"FRA";"2016-02-22 14:21:24"
1302;"8e28654";"AD6EC5";56.682;-56.8257;38000.0;"T-F5M";"B788";"LHR";"MEX";"2016-02-22 14:21:24"
1303;"8e2991d";"342212";26.8961;-51.8875;37000.0;"T-FAA1";"A346";"BOG";"MAD";"2016-02-22 14:21:24"
1304;"8e2f3b0";"4951EB";-13.8354;-41.3963;37000.0;"F-SBQV1";"A332";"CNF";"LIS";"2016-02-22 14:21:24"
1305;"8e2f4df";"8A04AF";-1.71;103.6938;37000.0;"F-WIPP2";"B738";"KNO";"HLP";"2016-02-22 14:21:24"
1306;"8e2f08c";"AA0A79";41.4183;-84.6564;40000.0;"T-KDAY1";"B737";"PHL";"MDW";"2016-02-22 14:21:24"
1307;"8e24d32";"4B1886";39.0692;21.6061;40025.0;"F-LATI3";"A333";"DAR";"ZRH";"2016-02-22 14:21:24"
1308;"8e24d31";"4850E6";37.3347;21.4244;38000.0;"F-LGSA1";"A333";"DAR";"AMS";"2016-02-22 14:21:24"
1309;"8e2f1bd";"47C5C9";37.2855;-113.0432;39000.0;"F-KLAS3";"B788";"LAX";"LGW";"2016-02-22 14:21:24"
1310;"8e2f40c";"";37.7893;-103.8582;41009.0;"T-MLAT2";"LJ35";"";"";"2016-02-22 14:21:24"
1311;"8e1fa3a";"00B0F3";6.3566;95.2835;39000.0;"F-WITT2";"A346";"JNB";"HKG";"2016-02-22 14:21:24"
1312;"8e2d49a";"";42.8169;-79.9472;41000.0;"F-CYYZ4";"GLEX";"";"";"2016-02-22 14:21:24"
1313;"8e2ff54";"AA75BD";32.9634;-88.5137;40000.0;"T-MLAT2";"B737";"BNA";"MSY";"2016-02-22 14:21:24"
1314;"8e2d49b";"060021";-18.4682;55.5205;39000.0;"F-FMEE2";"A343";"LHR";"MRU";"2016-02-22 14:21:24"
1315;"8e2ff58";"7C6B1B";-16.0004;142.5795;38000.0;"F-YBCS1";"A320";"CNS";"DRW";"2016-02-22 14:21:24"
1316;"8e28ed0";"E8021C";-13.4471;-75.0211;38000.0;"F-SPZA1";"B763";"GRU";"LIM";"2016-02-22 14:21:24"
1317;"8e2f9db";"A5F976";34.3217;-89.8921;40000.0;"T-MLAT2";"B737";"ATL";"OKC";"2016-02-22 14:21:24"
1318;"8e2ea18";"";43.6062;-109.6335;41000.0;"T-MLAT2";"C25A";"";"";"2016-02-22 14:21:24"
1319;"8e232fc";"3C6568";45.4599;23.805;38000.0;"F-LYBE1";"A333";"BOM";"MUC";"2016-02-22 14:21:24"
1320;"8e1d5c4";"8880E0";43.6644;28.5969;38000.0;"F-LBBG3";"B789";"SGN";"FRA";"2016-02-22 14:21:24"
1321;"8e2d253";"780133";30.4599;129.4572;39000.0;"F-RJKI1";"B772";"HKG";"NRT";"2016-02-22 14:21:24"
1322;"8e2ed42";"86D94A";31.7554;134.1166;39975.0;"T-RJOB5";"B788";"HND";"BKK";"2016-02-22 14:21:24"
1323;"8e2ee0f";"8005F2";17.937;93.3086;39975.0;"F-VYYY2";"B788";"BKK";"DEL";"2016-02-22 14:21:24"
1324;"8e2ac7f";"39C958";39.9818;-3.5848;37975.0;"F-LEMO1";"A333";"DKR";"ORY";"2016-02-22 14:21:24"
1325;"8e1ba2b";"780748";54.8444;11.1333;38000.0;"F-EKBI2";"A332";"CAN";"AMS";"2016-02-22 14:21:24"
1326;"8e26bea";"A1CDD8";21.2465;-164.1989;39000.0;"T-FAA1";"B772";"GUM";"HNL";"2016-02-22 14:21:24"
1327;"8e2b942";"76CE65";-19.1092;117.4757;39000.0;"F-YPPD2";"A333";"SIN";"MEL";"2016-02-22 14:21:24"
1328;"8e1ab2d";"4004C4";-20.4683;16.5598;37000.0;"F-FARK1";"B744";"LHR";"CPT";"2016-02-22 14:21:24"
1329;"8e29ebb";"AA2576";16.0434;120.3112;39000.0;"F-RPUB1";"B752";"";"";"2016-02-22 14:21:24"
1330;"8e28a38";"";37.7248;25.917;47000.0;"F-LGIR3";"GLF5";"";"";"2016-02-22 14:21:24"
1331;"8e2bc70";"8A04E0";-18.7269;133.8517;40000.0;"F-YTNK1";"A333";"MEL";"DPS";"2016-02-22 14:21:24"
1332;"8e29297";"AB6CC9";38.4724;-108.554;38050.0;"F-KMTJ2";"A320";"EWR";"LAX";"2016-02-22 14:21:24"
1333;"8e2fb6b";"AC82FF";28.8304;-100.3409;38000.0;"F-MMNL1";"B752";"MFE";"LAS";"2016-02-22 14:21:24"
1334;"8e2fb6c";"7801A3";22.9328;116.414;37125.0;"F-ZGHZ2";"A333";"HKG";"NKG";"2016-02-22 14:21:24"
1335;"8e2bde5";"";6.474;-63.724;45000.0;"F-SVCB1";"GLF5";"";"";"2016-02-22 14:21:24"
1336;"8e2763d";"48436F";48.0589;4.1331;38000.0;"F-LFLO1";"B772";"ACC";"AMS";"2016-02-22 14:21:24"
1337;"8e28c12";"758341";58.7997;62.0892;37000.0;"F-USSS5";"A343";"LHR";"MNL";"2016-02-22 14:21:24"
1338;"8e2d07b";"7808C2";8.3838;106.6633;37000.0;"F-VVCT1";"B737";"CAN";"CGK";"2016-02-22 14:21:24"
1339;"8e1bddc";"76CD61";54.4677;27.9286;40000.0;"F-UMMS2";"A388";"SIN";"LHR";"2016-02-22 14:21:24"
1340;"8e2e996";"A70463";35.9824;-100.7409;37000.0;"T-MLAT2";"B752";"LAS";"ATL";"2016-02-22 14:21:24"
1341;"8e2fc10";"A5AD44";38.2812;-80.8442;39975.0;"F-KHLG1";"B744";"NKT";"ANC";"2016-02-22 14:21:24"
1342;"8e28c99";"A01880";41.0677;-82.5124;37025.0;"F-KARB1";"A321";"LAX";"JFK";"2016-02-22 14:21:24"
1343;"8e1ae35";"3C65A9";43.4613;81.4037;39100.0;"T-EST1";"A388";"FRA";"HKG";"2016-02-22 14:21:24"
1344;"8e2dadb";"478D42";34.9105;113.7076;38075.0;"F-ZBHD1";"A333";"HKG";"ARN";"2016-02-22 14:21:24"
1345;"8e23e0d";"AA8882";51.5141;0.1448;38975.0;"N-EGLM2";"B772";"ORD";"FRA";"2016-02-22 14:21:24"
1346;"8e2e070";"A0EC3D";43.356;-83.3945;37025.0;"T-MLAT2";"CRJ7";"DEN";"YYZ";"2016-02-22 14:21:24"
1347;"8e303e4";"8681B5";32.5586;133.4179;39000.0;"F-RJOT2";"B738";"KOJ";"HND";"2016-02-22 14:21:24"
1348;"8e27ba6";"AB3982";37.8748;-112.3708;38000.0;"F-KLAS3";"B738";"MIA";"SFO";"2016-02-22 14:21:24"
1349;"8e2fcf9";"";40.144;-109.7793;42999.0;"T-EST1";"LJ31";"";"";"2016-02-22 14:21:24"
1350;"8e2fcf5";"AD116C";36.1941;-109.2302;37025.0;"F-KDRO1";"A319";"PHX";"DEN";"2016-02-22 14:21:24"
1351;"8e2887c";"7802FF";-0.7358;127.2222;38000.0;"T-EST1";"A332";"CNS";"PVG";"2016-02-22 14:21:24"
1352;"8e2faf7";"800554";10.9143;73.478;38000.0;"F-VOCL1";"B738";"TRV";"MCT";"2016-02-22 14:21:24"
1353;"8e2cf86";"71005B";23.6517;42.2919;39025.0;"F-OEJN1";"A333";"ADD";"RUH";"2016-02-22 14:21:24"
1354;"8e2f2bc";"E48395";-27.9633;-48.7717;38000.0;"F-SBBI1";"B738";"GIG";"ROS";"2016-02-22 14:21:24"
1355;"8e303eb";"ACBA1B";33.6685;-86.6916;38000.0;"T-MLAT2";"B737";"ATL";"LAX";"2016-02-22 14:21:24"
1356;"8e29a1b";"392AEC";46.1277;8.6726;38000.0;"F-LIPU3";"A320";"TLV";"CDG";"2016-02-22 14:21:24"
1357;"8e2dde7";"";16.8808;-65.8301;45000.0;"F-TJFA1";"GLF5";"";"";"2016-02-22 14:21:24"
1358;"8e28873";"3C65AD";45.907;-47.2496;40000.0;"T-F5M";"A388";"IAH";"FRA";"2016-02-22 14:21:24"
1359;"8e1b305";"78022D";56.6758;18.0252;38000.0;"F-ESSV5";"B77W";"HKG";"CDG";"2016-02-22 14:21:24"
1360;"8e2f2b0";"8A03C2";28.1882;117.64;40100.0;"F-ZSHC2";"A333";"PVG";"CGK";"2016-02-22 14:21:24"
1361;"8e2fafb";"";38.9916;-120.018;40000.0;"T-F5M";"GLEX";"";"";"2016-02-22 14:21:24"
1362;"8e2d683";"424250";58.0558;66.944;38000.0;"F-USTR1";"B738";"KJA";"DME";"2016-02-22 14:21:24"
1363;"8e2db22";"4BA93A";38.0368;60.7368;39975.0;"F-OIMM1";"A332";"LHE";"IST";"2016-02-22 14:21:24"
1364;"8e2fcff";"0D06F4";19.1532;-97.0132;38025.0;"F-MMPA1";"A320";"CME";"MEX";"2016-02-22 14:21:24"
1365;"8e2e470";"A7FED0";36.7822;-88.166;37000.0;"T-KPAH2";"A320";"TPA";"MSP";"2016-02-22 14:21:24"
1366;"8e2aaa5";"740825";20.9029;66.6254;41000.0;"T-EST1";"B788";"AMM";"KUL";"2016-02-22 14:21:24"
1367;"8e26b9f";"AD5FE9";59.3469;-63.6593;38000.0;"T-F5M";"B788";"CDG";"MEX";"2016-02-22 14:21:24"
1368;"8e23037";"";44.9767;-84.5533;45000.0;"F-KCIU1";"GLF5";"";"";"2016-02-22 14:21:24"
1369;"8e2e85a";"800547";17.476;78.2106;39000.0;"F-VOHS2";"B738";"DEL";"BLR";"2016-02-22 14:21:24"
1370;"8e2f257";"AD5460";35.996;-78.5692;39000.0;"T-MLAT2";"B737";"MCO";"BWI";"2016-02-22 14:21:24"
1371;"8e2cfc7";"";35.09;7.5453;39000.0;"T-MLAT";"CL60";"";"";"2016-02-22 14:21:24"
1372;"8e2b31a";"76CE8F";-16.5309;122.758;38000.0;"F-YPBR2";"A333";"ADL";"SIN";"2016-02-22 14:21:24"
1373;"8e1c6ae";"8880E4";45.414;23.9688;40000.0;"F-LRSB2";"A359";"HAN";"FRA";"2016-02-22 14:21:24"
1374;"8e2e1e4";"800AFA";25.8006;77.2281;38000.0;"F-VIKO2";"B738";"MAA";"DEL";"2016-02-22 14:21:24"
1375;"8e2fd64";"7C6BB9";-13.5136;146.4175;39000.0;"F-YBCS2";"B788";"CNS";"NRT";"2016-02-22 14:21:24"
1376;"8e2fd60";"";44.8031;-116.5749;45000.0;"T-MLAT2";"CL30";"";"";"2016-02-22 14:21:24"
1377;"8e2303e";"A31961";54.3461;172.999;38000.0;"F-PASY1";"B788";"DEN";"NRT";"2016-02-22 14:21:24"
1378;"8e2e69b";"";42.7514;-109.1079;41000.0;"T-F5M";"CL30";"";"";"2016-02-22 14:21:24"
1379;"8e2e1eb";"A1F595";37.2675;-82.2588;39000.0;"T-MLAT2";"B737";"SAT";"BWI";"2016-02-22 14:21:24"
1380;"8e272e8";"A2D937";53.3424;-4.6479;40000.0;"T-EGOV6";"A332";"PHL";"FRA";"2016-02-22 14:21:24"
1381;"8e2e6aa";"A4F790";40.9885;-101.3984;38000.0;"T-MLAT2";"B737";"MDW";"SFO";"2016-02-22 14:21:24"
1382;"8e2e851";"E47BAB";-30.2512;-51.4955;38000.0;"F-SBCO1";"B738";"GIG";"MVD";"2016-02-22 14:21:24"
1383;"8e2e857";"76CE9A";11.7371;107.6186;39000.0;"F-VVTS2";"A333";"SIN";"HAN";"2016-02-22 14:21:24"
1384;"8e2c85b";"A988D7";35.8055;-112.8648;38000.0;"T-MLAT2";"B737";"STL";"LAX";"2016-02-22 14:21:24"
1385;"8e2f320";"7C146D";-33.5436;125.5191;41000.0;"T-EST1";"A332";"PER";"MEL";"2016-02-22 14:21:24"
1386;"8e2e858";"A44CA0";35.1737;-103.2281;37000.0;"T-MLAT2";"B738";"LAX";"ATL";"2016-02-22 14:21:24"
1387;"8e2e508";"010108";28.9006;44.2363;38000.0;"F-OEGS1";"B738";"AUH";"CAI";"2016-02-22 14:21:24"
1388;"8e2f324";"ABD1C5";33.036;-93.0712;38000.0;"F-KDTN1";"B738";"BNA";"SAT";"2016-02-22 14:21:24"
1389;"8e1d803";"89608C";27.0279;47.5439;37000.0;"F-OEGS1";"A343";"DKR";"DXB";"2016-02-22 14:21:24"
1390;"8e2b538";"AA2184";35.9338;-57.4487;38000.0;"T-FAA1";"B772";"MIA";"BCN";"2016-02-22 14:21:24"
1391;"8e22f4d";"4951E3";28.6416;-16.9279;39525.0;"F-GCTS2";"A343";"GRU";"LIS";"2016-02-22 14:21:24"
1392;"8e2f7a0";"";44.4732;-64.5498;41025.0;"T-MLAT2";"GLF4";"";"";"2016-02-22 14:21:24"
1393;"8e2f7a6";"70AFB9";28.518;80.9147;38025.0;"T-EST1";"A320";"KTM";"DEL";"2016-02-22 14:21:24"
1394;"8e2a1c2";"8960E8";22.8013;86.396;39000.0;"F-VECC2";"A388";"DXB";"HKG";"2016-02-22 14:21:24"
1395;"8e2127e";"750334";23.0504;41.334;40000.0;"F-OEMA1";"A333";"KUL";"JED";"2016-02-22 14:21:24"
1396;"8e1d97c";"780274";53.6807;24.9278;38000.0;"F-UMBB3";"A332";"PVG";"MUC";"2016-02-22 14:21:24"
1397;"8e26ddd";"34218A";44.0661;-39.6404;38000.0;"T-FAA1";"A346";"ORD";"MAD";"2016-02-22 14:21:24"
1398;"8e24567";"71BE27";52.1864;95.2639;39000.0;"F-UNAA1";"A388";"CDG";"ICN";"2016-02-22 14:21:24"
1399;"8e2ac6a";"";53.927;51.953;39000.0;"T-MLAT";"F2TH";"";"";"2016-02-22 14:21:24"
1400;"8e2b5f5";"A78546";34.4686;-114.1005;37975.0;"F-KPHX2";"MD11";"MEM";"LAX";"2016-02-22 14:21:24"
1401;"8e2c68e";"A438C3";41.7917;-108.5583;37925.0;"T-MLAT2";"A320";"CVG";"SLC";"2016-02-22 14:21:24"
1402;"8e2c68c";"AA9321";45.8175;-50.9829;39000.0;"T-CYYT10";"B772";"EWR";"CDG";"2016-02-22 14:21:24"
1403;"8e27f17";"AD9295";33.9998;-40.0004;39000.0;"T-F5M";"A332";"LHR";"BOG";"2016-02-22 14:21:24"
1404;"8e2e7e5";"888082";31.4197;122.8093;38100.0;"F-ZSPD1";"A332";"ICN";"HAN";"2016-02-22 14:21:24"
1405;"8e29603";"0A0086";32.6823;27.2897;40000.0;"F-LCPH2";"A332";"DXB";"ALG";"2016-02-22 14:21:24"
1406;"8e2f74f";"45CE49";53.1189;-1.0829;37950.0;"T-EGGP49";"B762";"CGN";"DUB";"2016-02-22 14:21:24"
1407;"8e2ee39";"AA7B78";20.9578;-89.6653;39000.0;"F-MMMD1";"B737";"HOU";"SJO";"2016-02-22 14:21:24"
1408;"8e2ee4d";"861EBC";30.1561;128.8857;37000.0;"F-RJKI1";"B763";"TPE";"NRT";"2016-02-22 14:21:24"
1409;"8e2799c";"0100A6";47.3402;76.9371;37000.0;"F-UAKK1";"A332";"CAI";"PEK";"2016-02-22 14:21:24"
1410;"8e2274f";"AAA6E4";38.606;-12.4144;42000.0;"F-LPPT7";"B788";"BOG";"MAD";"2016-02-22 14:21:24"
1411;"8e2acca";"393508";37.7663;4.9803;38025.0;"F-DAAG2";"A343";"OUA";"CDG";"2016-02-22 14:21:24"
1412;"8e26ff8";"750293";30.7641;54.9601;39000.0;"F-OIKK1";"A388";"LHR";"KUL";"2016-02-22 14:21:24"
1413;"8e2b43d";"400772";50.2228;-86.1533;39000.0;"T-CYTS1";"B772";"LAS";"LGW";"2016-02-22 14:21:24"
1414;"8e2933c";"4BAAC4";40.3723;33.6203;37975.0;"F-LTAD2";"B738";"MCT";"IST";"2016-02-22 14:21:24"
1415;"8e24e54";"78048E";54.4867;89.578;37000.0;"F-UNWW2";"A332";"LHR";"PEK";"2016-02-22 14:21:24"
1416;"8e2a570";"39644D";38.758;6.1158;40000.0;"F-DAAG1";"A332";"NSI";"CDG";"2016-02-22 14:21:24"
1417;"8e2bd1e";"0C2096";30.7825;-80.7071;37000.0;"T-KCRG1";"B738";"PTY";"IAD";"2016-02-22 14:21:24"
1418;"8e2e380";"A1280A";-3.6785;-44.9635;38000.0;"F-SJBY1";"B752";"REC";"MIA";"2016-02-22 14:21:24"
